filename,<SEC-DOCUMENT>,<SEC-HEADER>,ACCESSION NUMBER:,PUBLIC DOCUMENT COUNT:,CONFORMED PERIOD OF REPORT:,FILED AS OF DATE:,COMPANY CONFORMED NAME:,CENTRAL INDEX KEY:,STANDARD INDUSTRIAL CLASSIFICATION:,IRS NUMBER:,STATE OF INCORPORATION:,FISCAL YEAR END:,SEC FILE NUMBER:,FILM NUMBER:,CITY:,STATE:,Total assets,Total shareholders' equity,Total stockholders' equity,Total liabilities,Provision for income taxes,Long-term debt    ,Operating income,Gross profit,Net income,<TOTAL-COSTS>,<TOTAL-REVENUES>,<RECEIVABLES>,<INTEREST-EXPENSE>,<CURRENT-ASSETS>,<CURRENT-LIABILITIES>,<DEPRECIATION>,Cash
504195108-10-K-19960221.txt,19960222,19960222,0000912057-96-002858,8,19951231,19960221,LA QUINTA INNS INC,0000278243,HOTELS & MOTELS [7011],741724417,TX,1231,001-07790,96523815,SAN ANTONIO,TX,"964,115    $  845,781","331,713       189,231",,"964,115 ","31,620 ",,"132,663      110,757      75,367",,25 and will make the pro forma disclosures of net income and earnings per share,209153,413919,18318,40421,33962,86995,273914,"2,590    $    2,589"
50540E101-10-K-19960321.txt,19960322,19960322,0000816151-96-000003,11,19951231,19960321,LABONE INC,0000816151,SERVICES-MEDICAL LABORATORIES [8071],480952323,DE,1231,000-15975,96537121,LENEXA,KS,"5,747,329     5,494,958     5,242,517",,"64,864,329    71,236,633",,,,,"27,095,391    31,653,474    39,359,056","1,041,000 or $0.08 per share","29,934,033","57,029,424","8,057,281",0,"49,416,136","5,183,505","35,885,928","2,993,128     6,888,806"
50540L105-10-K-19960329.txt,19960401,19960401,0000830158-96-000004,14,19951231,19960329,SEAFIELD CAPITAL CORP,0000830158,SERVICES-MEDICAL LABORATORIES [8071],431039532,MO,1231,000-16946,96541559,KANSAS CITY,MO,"44,281       53,095",,"187,084      200,933","14,882 ",,59 ,,,,"125,093","119,544","26,146",0,"121,625","12,229","44,077","7,581        8,626"
513696104-10-K-19960312.txt,19960314,19960314,0000950152-96-000946,12,19951230,19960312,LAMSON & SESSIONS CO,0000057497,ELECTRIC LIGHTING & WIRING EQUIPMENT [3640],340349210,OH,0101,001-00313,96534052,CLEVELAND,OH,"135,471                $ 148,146",,,"135,471 ",,"3,767 ",,,,"242,608","299,166","34,828","5,864","81,044","50,384","59,382","1,431              $     1,885"
514614106-10-K-19960329.txt,19960401,19960401,0000950129-96-000508,7,19951231,19960329,LANCER CORP /TX/,0000768162,AIR COND & WARM AIR HEATING EQUIP & COMM & INDL REFRIG EQUIP [3585],741591073,TX,1231,001-09998,96541388,SAN ANTONIO,TX,,"31,064,942                    26,918,743",,"26,878,921 ",,"6,929,000 ","6,195,166            4,954,335            3,324,714","16,075,338           14,193,257           10,481,664","1,920,000, $2,115,000 and $1,343,000 for","60,818","77,402","14,619",981,"35,552","18,279","17,242)","754,352           $         2,102,390"
514628106-10-K-19960923.txt,19960924,19960924,0000868796-96-000008,1,19960630,19960923,LANCIT MEDIA PRODUCTIONS LTD,0000868796,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION [7812],133094700,NY,0630,000-23414,96633209,NEW YORK,NY,,,,,,,,,,,,,,,,,"3,358,230  $    7,395,238"
51476K103-10-K-19961230.txt,19961231,19961231,0000825410-96-000010,2,19960930,19961230,LANDAUER INC,0000825410,SERVICES-TESTING LABORATORIES [8734],061218089,DE,0930,001-09788,96688163,GLENWOOD,IL,,,,,,,,,,,,,,,,,"1    $ 3,359    $ 1,915"
514913102-10-K-19960729.txt,19960730,19960730,0000950129-96-001598,4,19960630,19960729,LANDMARK GRAPHICS CORP,0000749510,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN [7373],760029459,DE,0630,000-17195,96600066,HOUSTON,TX,,,"165,396      158,898","65,738 ",,,,"113,129      102,339       83,926","5,315     $ 13,505     $  5,847","74,183","187,312","60,952",583,"141,306","61,985","40,975","58,294     $ 64,099"
518074208-10-K-19961230.txt,19961231,19961231,0000927356-96-001230,2,19960930,19961230,LASER TECHNOLOGY INC,0000889899,TOTALIZING FLUID METERS & COUNTING DEVICES [3824],840970494,ID,0930,001-11642,96688394,ENGLEWOOD,CO,,,"9,692,855    8,589,692",,,,"5,466,509  4,361,303  2,775,977","5,065,388  4,361,303  2,775,977","1,063,372 $  704,132 $   59,106","6,374,195","9,707,898","2,774,325",0,"8,669,278","970,604","735,868",
51807U101-10-K-19960627.txt,19960629,19960629,0000891618-96-001041,5,19960331,19960627,DREXLER TECHNOLOGY CORP,0000030140,COMPUTER STORAGE DEVICES [3572],770176309,DE,0331,000-06377,96586949,MOUNTAIN VIEW,CA,"4,531      $  6,371",,"3,536         4,327","4,531 ",,,,,795)        (759)         162         (782),"3,659","5,295",667,8,"3,782","2,044","11,460","1,050      $  2,094"
518081104-10-K-19960329.txt,19960401,19960401,0000912057-96-005619,6,19951231,19960329,LASERSCOPE,0000851737,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS [3845],770049527,CA,1231,000-18053,96541851,SAN JOSE,CA,"23,582         $27,321","17,326          20,901",,"23,582 ",65 ,,"3,830)        (1,181)          323",,"3,552)       $  (931)      $   589","14,792","30,133","5,543",278),"18,805","6,241","10,597","2,278         $ 4,604"
518190103-10-K-19961220.txt,19961224,19961224,0000930661-96-001869,18,19960731,19961220,LATEX RESOURCES INC,0000754881,CRUDE PETROLEUM & NATURAL GAS [1311],731405081,TX,0731,000-13399,96684458,TULSA,WY                                   418.514    264.937,,,,,,,,,,,,,,,,,"19,337  $    314,229"
522008101-10-K-19960405.txt,19960408,19960408,0000950135-96-001647,15,19960106,19960405,SOFTKEY INTERNATIONAL INC,0000719612,SERVICES-PREPACKAGED SOFTWARE [7372],942562108,DE,1231,000-13069,96544800,CAMBRIDGE,MA,,,,,"5,795 ","350,651 ","60,870)        25,741        (69,057)       (56,981)",,"65,960)   $    21,145    $   (73,258)   $   (57,250)",,,,,,,,"77,832      $  12,205"
522015106-10-K-19961203.txt,19961204,19961204,0000944209-96-000600,2,19960930,19961203,LEARNING TREE INTERNATIONAL INC,0001002037,SERVICES-EDUCATIONAL SERVICES [8200],953133814,DE,0930,000-27248,96675054,LOS ANGELES,CA,,,,,,,,,,,,,,,,,"10,029,000    $ 24,541,000"
522016104-10-K-19960529.txt,19960530,19960530,0000950123-96-002747,3,19960229,19960529,LEARONAL INC,0000058172,INDUSTRIAL INORGANIC CHEMICALS [2810],111717548,NY,0228,001-06291,96573921,FREEPORT,NY,"145,698,000         $122,682,000",,"111,667,000          101,789,000","145,698,000 ",,"1,225,000 ",,"14,898,000         12,717,000        10,875,000","15,595,000         $ 12,429,000         $ 10,337,000","193,044,000","216,773,000","38,658,000","276,000","101,304,000","24,188,000","22,843,000","26,711,000         $ 14,761,000"
523251106-10-K-19960930.txt,19961001,19961001,0000897101-96-000842,11,19960630,19960930,LECTEC CORP /MN/,0000805928,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS [3845],431301878,MN,0630,000-16159,96637174,MINNETONKA,MN,,,,,,,,,,,,,,,,,"800,693    $   839,942"
523768109-10-K-19961227.txt,19961231,19961231,0000743530-96-000135,5,19960930,19961227,LEE ENTERPRISES INC,0000058361,NEWSPAPERS:  PUBLISHING OR PUBLISHING & PRINTING [2711],420823980,DE,0930,001-06227,96687084,DAVENPORT,IA,,,,,,,,,,,,,,,,,"19,267       $ 10,683       $ 18,784"
524660107-10-K-19960328.txt,19960329,19960329,0000950131-96-001285,13,19951231,19960328,LEGGETT & PLATT INC,0000058492,HOUSEHOLD FURNITURE [2510],440324630,MO,1231,001-07845,96539638,CARTHAGE,MO,"1,218.3    $1,119.9",734.1       625.2,,"1,218.3 ",,4.0 ,,121.9    123.2    123.9    122.0      491.0,,"1,568,300","2,059,300","255,500","11,500","571,900","226,800","356,600",6.7    $    2.7
524901105-10-K-19960628.txt,19960701,19960701,0000704051-96-000022,7,19960331,19960628,LEGG MASON INC,0000704051,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES [6211]",521200960,MD,0331,001-08529,96588161,BALTIMORE,MD,,,,,,,,,,,,,,,,,
526872106-10-K-19960327.txt,19960328,19960328,0000950152-96-001196,4,19951231,19960327,LESCO INC/OH,0000745394,AGRICULTURE CHEMICALS [2870],340904517,OH,1231,000-13147,96539344,ROCKY RIVER,OH,,,,,,,,,,,,,,,,,"2,619,515   $    3,336,984"
527288104-10-K-19960328.txt,19960329,19960329,0000909518-96-000079,6,19951231,19960328,LEUCADIA NATIONAL CORP,0000096223,FINANCE SERVICES [6199],132615557,NY,1231,001-05721,96540305,NEW YORK,NY,,,,,,,,,,,,,,,,,
532177201-10-K-19960305.txt,19960306,19960306,0000928385-96-000155,7,19951231,19960305,LIFE TECHNOLOGIES INC,0000727737,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES [2835],340431300,DE,1231,000-14991,96531277,GAITHERSBURG,MD,,,"153,925    130,129","208,744 ","12,160 ","1,451 ","33,823     27,506     25,638",,"22,277   $ 18,207   $ 16,560","135,784","272,299","49,947",76,"142,022","45,261","37,829","23,201   $ 13,246"
532187101-10-K-19960905.txt,19981222,19981222,0000912057-96-019596,4,19950701,19960905,LIFECORE BIOMEDICAL INC,0000028626,2836,410948334,MN,0630,000-04136,96626180,CHASKA,MN,,,,,,,,"739,000     1,159,000      1,433,000      1,559,000",,"9,162,000","14,063,000","2,612,000","814,000","27,291,000","5,084,000","5,009,000",
532430105-10-K-19960523.txt,19960524,19960524,0000950136-96-000379,6,19960224,19960523,LILLIAN VERNON CORP,0000818008,RETAIL-CATALOG & MAIL-ORDER HOUSES [5961],132529859,DE,0228,001-09637,96571636,NEW ROCHELLE,NY,,,"113,193                110,187","23,192 ",,,"8,642               18,678               19,424",,"5,729              $13,620              $12,772","229,550","238,192","21,435",610,"93,308","16,587","22,127","25,771                $38,779"
532791100-10-K-19960329.txt,19960401,19960401,0000950144-96-001318,6,19951231,19960329,LINCARE HOLDINGS INC,0000882235,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC [8090]",510331330,DE,1231,000-19946,96540920,CLEARWATER,FL,,,"221,383    162,088",,,,"84,203         62,258         46,089",,"51,039       $ 37,953       $ 28,252","41,329","274,800","36,610",892,"40,364","23,854","48,534","1,009   $ 16,023"
534744107-10-K-19960924.txt,19960925,19960925,0000914642-96-000008,2,19960630,19960924,LINCOLN SNACKS CO,0000914642,SUGAR & CONFECTIONERY PRODUCTS [2060],470758569,DE,0630,000-23048,96633911,STAMFORD,CT,,,,,,,,,,,,,,,,,"58,538  $    80,212"
536310105-10-K-19960322.txt,19960325,19960325,0000786557-96-000010,2,19951231,19960322,LIPOSOME CO INC,0000786557,BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES) [2836],222370691,DE,1231,000-14887,96537654,PRINCETON,NJ,,,,,,,,,,,,,,,,,"3,937$  2,369"
537581100-10-K-19960401.txt,19960402,19960402,0000950124-96-001475,7,19951231,19960401,LITTLEFIELD ADAMS & CO,0000059870,"WHOLESALE-APPAREL, PIECE GOODS & NOTIONS [5130]",221469846,NJ,1231,001-08176,96542944,STURGEON BAY,WI,"6,676              $ 9,232",,,"6,676 ","l, ",456 ,,,"992)         $      657              $   (4,170)","10,073","14,735","1,298",327,"4,789","5,084","1,501",241              $   221
538032400-10-K-19960319.txt,19960320,19960320,0000840260-96-000003,16,19951231,19960319,LIVE ENTERTAINMENT INC,0000840260,SERVICES-MOTION PICTURE & VIDEO TAPE DISTRIBUTION [7822],954178252,DE,1231,001-10572,96535997,VAN NUYS,CA,"17,925,796    8,561,854     26,487,650",,"10,742    $  35,717      $  38,020","121,077 ",,,,"19,399        15,424         27,087",,"19,174","142,536","15,446","1,859",0,0,"5,889)",
539320101-10-K-19960329.txt,19960401,19960401,0000950123-96-001442,14,19951231,19960329,CLAIBORNE LIZ INC,0000352363,"WOMEN'S, MISSES', AND JUNIORS OUTERWEAR [2330]",132842791,DE,1231,001-10689,96541225,NEW YORK,NY,,,,,,,,,,,,,,,,,"54,722           $    71,419"
540137106-10-K-19960314.txt,19960315,19960315,0000914039-96-000058,4,19951231,19960314,LOCTITE CORP,0000060041,ADHESIVES & SEALANTS [2891],060701067,DE,1231,001-07608,96534775,HARTFORD,CT,"715,628        $669,076",,"396,798         423,360","715,628 ","26,499 ",,,,,"301,843","785,148","154,394","8,265","377,935","191,686","153,613","60,333        $ 33,264"
541402103-10-K-19960412.txt,19960416,19960416,0000802851-96-000005,2,19951231,19960412,LOGIC DEVICES INC,0000802851,SEMICONDUCTORS & RELATED DEVICES [3674],942893789,CA,1231,000-17187,96546561,SUNNYVALE,CA,,"20,710,800    8,810,300",,,,,,,"1,383,800   $   707,800  $     276,900","5,022,800","16,611,100","5,844,000","339,700","20,203,500","2,264,000","7,664,700","4,378,500   $  222,300"
542290408-10-K-19960325.txt,19960326,19960326,0000950123-96-001295,12,19951231,19960325,LONE STAR INDUSTRIES INC,0000060195,"CEMENT, HYDRAULIC [3241]",130982660,DE,1231,001-06124,96538251,STAMFORD,CT,"476,527          466,320",,,"316,787 ",,,,"23,894        $  17,306        $    651         $ 15,027","35,762       $  29,333   |     $ (24,396)      $ (41,152)","271,304","333,776","37,339","9,096","142,217","60,567","37,655","47,323 in 1995 and $54,782 in 1994......    $ 50,049         $ 55,398"
542312103-10-K-19960328.txt,19960329,19960329,0000912057-96-005408,9,19951231,19960328,LONE STAR TECHNOLOGIES INC,0000791348,STEEL PIPE & TUBES [3317],752085454,DE,1231,000-14404,96539904,DALLAS,TX,357.7    345.7    411.2    364.1    341.0,102.2       96.1,,255.5 ,,1.3 ,,,,414,426,66,9,195,54,161,40.0       $  41.7
543213102-10-K-19960124.txt,19960125,19960125,0000060302-96-000003,12,19951031,19960124,LONGVIEW FIBRE CO,0000060302,CONVERTED PAPER & PAPERBOARD PRODS (NO CONTAINERS/BOXES) [2670],910298760,WA,1031,001-10061,96506451,LONGVIEW,WA,4.7  Long-term debts that do not exceed 10% of the total assets of,"447,899    404,253   398,795",,,,,,"207,483    131,565   134,567","76,039   $ 33,414  $ 40,288","778,032","985,515","118,164","29,447","208,970","166,411","655,822",
548900109-10-K-19961029.txt,19961030,19961030,0000930661-96-001452,3,19960731,19961029,LOWRANCE ELECTRONICS INC,0000804073,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS [3812]",440624411,DE,0731,000-15240,96649463,TULSA,OK,,,,,,,,,,,,,,,,,643  $   621
549282101-10-K-19961126.txt,19961202,19961202,0000016099-96-000016,7,19960831,19961126,LUBYS CAFETERIAS INC,0000016099,RETAIL-EATING PLACES [5812],741335253,TX,0831,001-08308,96672230,SAN ANTONIO,TX,,,,,,,,,,,,,,,,,"2,687       $ 12,392"
550362107-10-K-19960930.txt,19961001,19961001,0000864906-96-000007,10,19960630,19960930,LUNAR CORP,0000864906,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS [3845],391200501,WI,0630,000-18643,96636915,MADISON,WI,,,,, ,,,,"9,236,444     $6,701,262     $5,805,987","55,025","66,859","38,188",0,"49,466","10,467","2,977","8,001,582 $ 2,577,655"
55261F104-10-K-19960315.txt,19960318,19960318,0000950146-96-000453,8,19951231,19960315,FIRST EMPIRE STATE CORP,0000036270,STATE COMMERCIAL BANKS [6022],160968385,NY,1231,001-09861,96535329,BUFFALO,NY,,,,,,,,,,,,,,,,,
55261R108-10-K-19960920.txt,19960923,19960923,0000928385-96-001232,18,19960630,19960920,MAF BANCORP INC,0000854662,"SAVINGS INSTITUTION, FEDERALLY CHARTERED [6035]",363664868,DE,0630,000-18121,96632886,CLARENDON HILLS,IL,,,,,,,,,,,,,,,,,
552690109-10-K-19960228.txt,20030213,20030213,0000067716-96-000004,7,19951231,19960228,MDU RESOURCES GROUP INC,0000067716,GAS & OTHER SERVICES COMBINED [4932],410423660,DE,1231,001-03480,96526992,BISMARCK,ND,"000's)                   $1,056,479   $1,004,718  $1,041,051",,,,,"237,352 ",,,,,,,,,,,"33,398     37,190     71,699"
552885105-10-K-19960202.txt,19960205,19960205,0000950146-96-000083,2,19951130,19960202,MGI PROPERTIES,0000068330,REAL ESTATE INVESTMENT TRUSTS [6798],046268740,MA,1130,001-06833,96510719,BOSTON,MA,,,,,,,,,,,,,,,,,
55307U107-10-K-19960329.txt,19960401,19960401,0000950150-96-000202,3,19951231,19960329,MAUNA LOA MACADAMIA PARTNERS LP,0000792161,AGRICULTURE PRODUCTION - CROPS [0100],990248088,DE,1231,001-09145,96541137,HONOLULU,HI,"64,455     67,544",,,"64,455 ",,,"1,223       228     1,094","2,084     1,168     1,992","1,192       486     1,512","8,506","10,590","4,095",31,"4,570","3,335","13,316",421         37
55347W105-10-K-19961230.txt,19961231,19961231,0000950135-96-005441,10,19960930,19961230,PROJECT SOFTWARE & DEVELOPMENT INC,0000920354,SERVICES-PREPACKAGED SOFTWARE [7372],042448516,MA,0930,000-23852,96687713,CAMBRIDGE,MA,"83,476        $64,960",,"60,162         47,544","83,476 ","6,451 ",,,,"2,127         1,447         2,750         3,722        10,046","18,238","73,329","28,984",38,"75,975","22,686","10,261","9,097        $ 9,346"
553533100-10-K-19960328.txt,19960329,19960329,0000790372-96-000004,4,19951231,19960328,MS CARRIERS INC,0000790372,TRUCKING (NO LOCAL) [4213],621014070,TN,1231,000-14781,96540337,MEMPHIS,TN,"279,934,245      $276,072,519",,"152,524,019          147,923,733",,,"64,042,713 ","24,637,502      29,660,471      25,036,639",,"13,151,092    $ 17,150,484    $ 14,101,970","308,432,004","333,069,506","28,152,627","5,524,467","42,851,126","42,276,468","91,407,638","486,459      $ 30,806,731"
553769100-10-K-19960415.txt,19960416,19960416,0000892569-96-000401,15,19951231,19960415,WINNERS ENTERTAINMENT INC,0000834162,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION [7990],841103135,DE,1231,000-20508,96547286,SAN JUAN CAPISTRANO,CA,"25,747,000        $23,958,000        $19,137,000        $16,812,000        $       0","5,984,000         9,758,000",,"19,763,000 ",,"4,500,000 ",,,,"30,425,000","24,979,000","596,000","557,000","1,972,000","9,258,000","2,785,000)","807,000    $ 1,057,000"
554053108-10-K-19960325.txt,19960326,19960326,0000950137-96-000336,9,19951231,19960325,MYERS L E CO GROUP,0000700923,"WATER, SEWER, PIPELINE, COMM AND POWER LINE CONSTRUCTION [1623]",363158643,DE,1231,001-08325,96537971,ROLLING MEADOWS,IL,"101,834     $  39,644","26,618        23,622",,"101,834 ",prised ,"19,500 ",,"29,547          12,297              10,602","3,429      $    2,179           $   1,633","259,198","266,965","51,662","1,772","72,864","57,374","38,481","703    $    6,115"
554152108-10-K-19960426.txt,19960429,19960429,0000950148-96-000655,10,19960128,19960426,MAC FRUGALS BARGAINS CLOSE OUTS INC,0000078384,RETAIL-VARIETY STORES [5331],952745285,DE,0130,001-11164,96551505,DOMINGUEZ,CA,"419,072                 $386,376",,"230,399                  216,881","419,072 ",in ,,"35,867                   70,645                   57,667","290,294                  323,745                  291,135",,"414,640","704,934",0,"12,385","230,869","86,350","121,106)","7,285                 $  6,674"
556100105-10-K-19960627.txt,19960629,19960629,0000950149-96-000782,11,19960331,19960627,MACROMEDIA INC,0000913949,SERVICES-PREPACKAGED SOFTWARE [7372],943155026,DE,0331,000-22688,96586883,SAN FRANCISCO,CA,"155,122        $ 52,430",,"133,181          39,681","21,941 ","8,779 ",,"27,680      7,217      3,828","97,091     46,274     31,064","23.002    $ 6,538    $ 3,475","19,600","116,691","18,978",3,"140,946","21,886","8,255","28,829        $ 10,230"
55616P104-10-K-19960417.txt,19960418,19960418,0000950152-96-001528,18,19960203,19960417,FEDERATED DEPARTMENT STORES INC /DE/,0000794367,RETAIL-DEPARTMENT STORES [5311],133324058,DE,0131,001-13536,96547895,CINCINNATI,OH,"14,295,050      $12,276,990","4,273.7            $3,639.6            $2,278.2",,"14,295,050 ",,,"662,887          549,525          531,919",,"74,553       $  187,616       $  193,248","9,317,784",0,"2,842,077","508,132","6,360,365<F1>","3,098,069",0,"172,518      $   206,490"
559091301-10-K-19960918.txt,19960919,19960919,0000061398-96-000007,3,19960630,19960918,MAGELLAN PETROLEUM CORP /DE/,0000061398,CRUDE PETROLEUM & NATURAL GAS [1311],060842255,DE,0630,001-05507,96631820,MADISON,CT,,,,,,,,,,,,,,,,,"11,278,957             $ 8,982,582"
560633109-10-K-19960322.txt,19960325,19960325,0000916641-96-000176,3,19951231,19960322,PIEDMONT BANKGROUP INC,0000216870,STATE COMMERCIAL BANKS [6022],541046817,VA,1231,000-08622,96537213,MARTINSVILLE,VA,,,,,,,,,,,,,,,,,
560635104-10-K-19960701.txt,19960702,19960702,0000912057-96-013587,11,19960331,19960701,MESABA HOLDINGS INC,0000835768,"AIR TRANSPORTATION, SCHEDULED [4512]",411616499,MN,0331,000-17895,96589496,All of the information and content of this Term Sheet,MN,,"34,415        42,444",,,"5,655 ",,"12,307          4,359          6,599",,"56,275       $  2,606       $  3,663",0,"170,455","9,254","1,441","44,465","17,323","16,842","29,428       $26,851"
561232109-10-K-19960926.txt,19960927,19960927,0000051396-96-000021,15,19960630,19960926,MALLINCKRODT GROUP INC,0000051396,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES [2835],361263901,NY,0630,001-00483,96635171,ST LOUIS,MO,"3,405.9    $2,677.4","1,232.2     1,171.5",,"2,173.7 ",,,13.8)       (6.9)       (1.4),,,"1,880","2,210",467,59,"1,571","1,212",545,546.2    $   60.9
